"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"243602_at",0.0168584026894796,2.34119640342149,0.432479370167558,0.666168915178783,0.803877119175334,-7.10587246951872
"1559565_x_at",-0.0132254397992089,2.34845961590083,-0.432477276340288,0.666170432422775,0.803877119175334,-7.10587337618383
"216595_at",0.0672934709372188,2.60426340710744,0.432443831510097,0.666194667640733,0.803888621788944,-7.10588785780778
"200810_s_at",-0.0845508657171941,12.3870923568264,-0.43223506182064,0.66634595696238,0.804053435080181,-7.10597822992516
"229687_s_at",0.102395309091063,3.73170443804959,0.432047767543613,0.666481695374247,0.804179977770746,-7.10605926875633
"1555251_a_at",-0.00274765776018038,2.31565181133058,-0.432037589868145,0.66648907179208,0.804179977770746,-7.10606367144859
"223719_s_at",0.0567174144587117,2.4267698367438,0.43202947632791,0.666494952221373,0.804179977770746,-7.10606718115641
"215569_at",0.0203169969078059,2.41788136309091,0.431919425906978,0.666574715226102,0.804258469711732,-7.10611477963433
"229781_at",0.00938705056617728,2.32250741680992,0.431778147474567,0.666677117451853,0.80436427303116,-7.10617586698091
"208439_s_at",-0.0263082076108607,2.52914169861157,-0.431740680204331,0.666704275743972,0.804365160176263,-7.10619206410236
"203094_at",0.104855810195135,5.71240838050413,0.431704692637089,0.666730361884233,0.804365160176263,-7.10620762022814
"1564552_at",0.0163183111742091,2.35064976082645,0.431669014723785,0.666756223969855,0.804365160176263,-7.10622304122564
"221936_x_at",-0.0288680163597266,2.66384078135537,-0.431662378929359,0.666761034146396,0.804365160176263,-7.10622590926249
"243889_at",0.0280872916561052,2.48219564412397,0.43165682899687,0.666765057210408,0.804365160176263,-7.10622830794845
"222886_at",0.0259281617058797,2.43443994942149,0.431655358346282,0.666766123264903,0.804365160176263,-7.10622894355983
"231275_at",0.00867254938574691,2.32375975997521,0.431630708755494,0.66678399151752,0.804368967990213,-7.10623959672806
"1567387_at",-0.00366043452375431,2.31730882163636,-0.431566912304716,0.666830237843238,0.804377756245543,-7.10626716574189
"206835_at",0.053741495705883,2.35938991992562,0.431559890798037,0.666835327842398,0.804377756245543,-7.10627019976934
"1568795_at",0.0230040928506798,2.3726248596281,0.431559773986539,0.666835412520996,0.804377756245543,-7.10627025024374
"207481_at",0.00282766410576984,2.31524203098347,0.431511710800167,0.666870254689398,0.804393953206287,-7.10629101725525
"1569856_at",-0.0258348847109717,2.40423172830578,-0.431500661787888,0.666878264488973,0.804393953206287,-7.10629579095661
"214591_at",-0.018178872527149,2.33245270835537,-0.431435158654226,0.666925750697036,0.804418946526674,-7.10632408893839
"240550_at",-0.0403012738834811,2.53220399450413,-0.43143148969065,0.66692841053597,0.804418946526674,-7.10632567383917
"220731_s_at",-0.084211071520925,6.77742321163636,-0.43135040599764,0.666987193766868,0.80446368639536,-7.10636069654319
"212182_at",0.0405373235746618,2.45934154023967,0.431323234114723,0.667006893025193,0.80446368639536,-7.1063724315018
"231117_at",0.00435219924999997,2.31655237523967,0.431313886868933,0.667013669709387,0.80446368639536,-7.1063764682082
"229056_at",0.0317933864411795,2.55692366008264,0.431280416951446,0.667037935378057,0.80446368639536,-7.10639092182882
"1563348_at",-0.0317091303269237,2.48061698045455,-0.431252436779439,0.667058221255412,0.80446368639536,-7.10640300390434
"1562737_at",-0.00396519465723877,2.31818795698347,-0.431250816952159,0.667059395652363,0.80446368639536,-7.10640370333557
"214998_at",-0.0226405401776004,2.37529000139669,-0.431238261711683,0.667068498401581,0.80446368639536,-7.10640912452056
"1555148_a_at",-0.0187769404185509,2.3498714218843,-0.43117119875362,0.667117120954103,0.804504578679377,-7.10643807874463
"243760_at",0.0640936767137994,5.58604982886777,0.431138114031407,0.667141108840382,0.804515761835239,-7.1064523613172
"1554411_at",-0.0398609816402686,2.4758953518595,-0.431002743366094,0.667239262145585,0.804616379748784,-7.10651078903516
"242744_s_at",-0.00924283350339294,2.32804778158678,-0.430973314357978,0.667260601020585,0.804624365602887,-7.10652348855261
"236756_at",-0.00393383247567813,2.31749156096694,-0.430874353428228,0.667332359257162,0.8046759425451,-7.10656618688074
"219619_at",0.0394039934768116,2.38708915792562,0.430873734953376,0.667332807733379,0.8046759425451,-7.1065664537012
"238264_at",0.022213516382354,2.36288269823967,0.430842635579722,0.667355359055138,0.804685388504315,-7.10657987000191
"216041_x_at",0.132996980552035,8.79849794265289,0.430788846569885,0.667394364200824,0.804690843411558,-7.10660307235543
"1560340_s_at",0.0151538347624443,2.34053572395041,0.430772398986065,0.667406291361719,0.804690843411558,-7.10661016658609
"208543_at",0.00971862214423114,2.32116483789256,0.430756388840268,0.667417901390948,0.804690843411558,-7.10661707188005
"1553335_x_at",0.0549378845090494,2.45596347028099,0.430755213302794,0.667418753855096,0.804690843411558,-7.10661757888796
"242600_at",0.00329373345192385,2.3156426195124,0.430694956668745,0.667462450721885,0.804714388973007,-7.10664356565443
"202767_at",-0.125104924393664,6.13121600299174,-0.430687691890951,0.66746771906586,0.804714388973007,-7.10664669847683
"1557700_at",0.00327544947115443,2.31562690435537,0.430628567265955,0.667510596267872,0.804748337433483,-7.10667219309247
"241964_at",0.00970958947115452,2.32115707427273,0.430526251012288,0.667584798653164,0.804820049090707,-7.10671630375109
"210267_at",0.0266542527811091,2.39785143028926,0.430471238906268,0.667624696211277,0.804843169597094,-7.10674001629124
"236104_at",0.0685467957149313,3.76359934599174,0.430459213567342,0.667633417721199,0.804843169597094,-7.10674519931766
"1555342_a_at",-0.00907268780882209,2.32771539339669,-0.430410409163053,0.66766881412119,0.804868094191954,-7.10676623296179
"233956_at",-0.0215316332058841,2.37911108799174,-0.430363288779167,0.667702989860959,0.804889725117405,-7.10678653857366
"239972_at",-0.0221876734123296,2.37727126895868,-0.430345074647891,0.667716200496573,0.804889725117405,-7.10679438700493
"243099_at",-0.0574560207166344,3.20352351853719,-0.430316682349642,0.667736793523365,0.804893184827125,-7.10680662052677
"201722_s_at",-0.0839135427652717,8.98243075253719,-0.430300523906906,0.667748513407838,0.804893184827125,-7.10681358243102
"219407_s_at",-0.0574938089524877,2.68273253515702,-0.430121575162022,0.667878312255176,0.80503189423615,-7.10689066550663
"243675_at",-0.058441307096718,4.20898522858678,-0.43006242477608,0.66792121866265,0.805058726366131,-7.1069161378052
"1559037_a_at",0.0747142824977365,4.42198480066116,0.430042840976021,0.667935424568747,0.805058726366131,-7.10692457052927
"203234_at",-0.108928084240951,5.06757282400826,-0.43002999042586,0.667944746303553,0.805058726366131,-7.10693010372863
"208482_at",0.0186089179666293,2.34579381012397,0.429972863971642,0.667986186219854,0.805090925217584,-7.10695469928427
"239705_at",-0.0222867020418556,2.38488512467769,-0.429829894047316,0.668089902061542,0.805198179107568,-7.10701624010874
"238086_at",-0.0330410778484151,2.59963842217355,-0.429778065057828,0.668127502374235,0.805225745984025,-7.10703854464833
"213087_s_at",-0.0495648174230787,3.09454085061157,-0.429715798889492,0.668172675649152,0.805262438360866,-7.10706533726887
"217048_at",0.00563549993212753,2.32196487000826,0.429686947789091,0.66819360715038,0.80526991427762,-7.10707775034826
"219855_at",0.0903195652720599,3.04894334792562,0.429653202642912,0.668218089618031,0.80528166919848,-7.10709226801853
"1554360_at",0.0475866607794155,2.44931150604959,0.429584130136761,0.66826820358089,0.805324311897403,-7.10712198050683
"233927_at",0.022512222396494,2.36218541405785,0.429519905408182,0.668314801693797,0.805346617967941,-7.10714960338426
"1569900_at",0.00460739938914134,2.31857000057851,0.429492207583003,0.668334898190375,0.805346617967941,-7.10716151487125
"201444_s_at",0.0929932004208149,7.33434778914876,0.429477919061638,0.668345265496311,0.805346617967941,-7.10716765936967
"1560108_at",0.0345144070345018,2.38501466417355,0.429471195782889,0.668350143720063,0.805346617967941,-7.10717055051336
"236925_at",-0.0097950146255652,2.32762935298347,-0.429457112832587,0.668360361962421,0.805346617967941,-7.10717660631606
"202805_s_at",0.0663039493371049,3.68628368090909,0.429369491333423,0.668423939364875,0.805405476127789,-7.10721427994718
"216089_at",0.010489454928734,2.32645947256198,0.429199033822051,0.668547628760775,0.805536760969111,-7.10728754769157
"225870_s_at",0.0949481884671979,8.36500651404132,0.429079677930982,0.668634242617851,0.805623368485412,-7.10733883316473
"1567856_x_at",-0.0132984442460398,2.3346282375124,-0.429056771841393,0.668650865557207,0.805625643454909,-7.10734867394857
"215641_at",-0.0189389733936651,2.35597050357851,-0.429011306475245,0.668683860241077,0.805647643426198,-7.10736820496897
"1566228_at",0.0143563290311097,2.35178401100826,0.42893736381406,0.668737522574643,0.805694542799159,-7.10739996486434
"220493_at",0.0452429614932139,2.39932167271074,0.428893457784799,0.668769387264207,0.805715178896269,-7.10741882082542
"214647_s_at",0.0281039433020376,2.36681287369421,0.428860868280423,0.668793039405117,0.805725920046599,-7.10743281552745
"1569776_at",-0.0443993905480768,2.72744806435537,-0.428788130949137,0.668845830411318,0.805762500395383,-7.10746404682987
"1556065_at",0.0149464746538466,2.35918109372727,0.428775984549216,0.668854646137869,0.805762500395383,-7.10746926162746
"242433_at",0.0328551921906111,2.50173950804132,0.428758116212507,0.668867614868676,0.805762500395383,-7.10747693274882
"231942_at",-0.0190390727341585,2.3561366494876,-0.42862125065627,0.668966954379616,0.805857337316686,-7.10753568043443
"227474_at",0.135609683554866,5.18553209303306,0.428572830854429,0.669002099757887,0.805857337316686,-7.10755645950067
"236220_at",0.0478651915090507,2.39206081442149,0.428571648131534,0.669002958243193,0.805857337316686,-7.1075569670298
"216884_at",0.00352546125961606,2.31584179052066,0.428563042274454,0.669009204860619,0.805857337316686,-7.10756065992641
"237979_at",-0.0485919644128967,2.83328492526446,-0.428548122244107,0.669020034716812,0.805857337316686,-7.1075670621501
"221299_at",0.0028014293653853,2.3152194821157,0.428490074665649,0.669062169806879,0.805890336054615,-7.10759196840244
"220805_at",-0.0129612650011279,2.49515192323141,-0.42833093751345,0.669177688361174,0.806011722317256,-7.1076602315213
"220735_s_at",0.00686610617873384,2.32236004733884,0.428209241064674,0.669266033847763,0.806094132088937,-7.10771241710174
"229680_at",0.0293553793574657,2.37817996127273,0.428176956081717,0.669289471895765,0.806094132088937,-7.10772625898981
"232907_at",-0.0134667842392555,2.34945550023967,-0.428175763313959,0.669290337820016,0.806094132088937,-7.10772677035804
"1561091_at",0.00386828649491022,2.31683274199174,0.427954394678961,0.66945105449143,0.806240636592989,-7.10782165182568
"1567013_at",0.0345603028093913,2.4983006144876,0.427943341810765,0.669459079427514,0.806240636592989,-7.10782638794615
"1559661_at",-0.00466998961142462,2.31943317192562,-0.427927905746687,0.66947028684737,0.806240636592989,-7.10783300204869
"1564660_at",0.00608550908653882,2.31804216220661,0.427926974497559,0.669470962987137,0.806240636592989,-7.10783340106619
"223616_at",0.0390427941917437,2.44576325247107,0.427899365436387,0.669491008857131,0.806246832129637,-7.10784523048127
"242036_x_at",-0.0156662405492076,2.34655976457025,-0.427855967572742,0.669522518847025,0.806246832129637,-7.10786382324964
"1555162_at",-0.0101467745526009,2.33905884957851,-0.427821710437219,0.669547392422771,0.806246832129637,-7.10787849856567
"215955_x_at",0.00518803149038494,2.31727077650413,0.427803866022761,0.669560349121234,0.806246832129637,-7.10788614241918
"203573_s_at",-0.0980654405893686,5.61643223323141,-0.427800381997433,0.669562878858092,0.806246832129637,-7.10788763480311
"217002_s_at",0.0317021860011319,2.35243266980992,0.427747401420149,0.669601348311144,0.806246832129637,-7.10791032756586
"209872_s_at",0.0188591791634622,2.32902118442149,0.427737885198283,0.669608258178793,0.806246832129637,-7.10791440327906
"209846_s_at",0.155948926574661,5.69542887292562,0.427714161917409,0.669625484122721,0.806246832129637,-7.10792456335574
"204091_at",-0.0958210739864258,6.37345594724793,-0.427692739568148,0.669641039465852,0.806246832129637,-7.10793373751932
"221039_s_at",-0.0608213804027167,2.77803184015702,-0.42768025869161,0.669650102231654,0.806246832129637,-7.10793908226829
"240918_at",-0.0335292410367649,2.87855896919008,-0.427670698996685,0.669657043866488,0.806246832129637,-7.10794317595969
"237122_at",0.00847878160407367,2.32958131841322,0.427658025992501,0.669666246230065,0.806246832129637,-7.10794860270441
"216636_at",0.013610372645362,2.33657293747107,0.427637307769194,0.669681290649786,0.806246832129637,-7.10795747417098
"211086_x_at",-0.0432468486787307,2.48296231914876,-0.427635568113015,0.669682553897308,0.806246832129637,-7.10795821906583
"1553883_at",-0.00941260295927648,2.3281739987438,-0.427574087049613,0.669727198844344,0.806278524245881,-7.10798454240061
"1556154_a_at",-0.022593966566741,2.39083942784297,-0.427558138850806,0.669738779944578,0.806278524245881,-7.10799137006202
"219252_s_at",0.0516714318263531,4.92126146670248,0.427502670921926,0.669779059698157,0.806278524245881,-7.10801511473124
"215685_s_at",0.0340336866052056,4.04322748880165,0.427486883465607,0.669790524424077,0.806278524245881,-7.10802187245219
"234293_x_at",0.0318070963749975,2.6391223107686,0.427480967599671,0.669794820499197,0.806278524245881,-7.10802440463715
"1553688_at",-0.0521530409711501,2.51226442977686,-0.427477472798289,0.669797358413314,0.806278524245881,-7.10802590051052
"233491_at",0.0148848742194581,2.3344912364876,0.427433961502289,0.669828956503528,0.806298808851201,-7.10804452354938
"229230_at",0.0746017460384651,2.61946907299174,0.427409712146242,0.6698465667469,0.80630225522625,-7.10805490156742
"1566464_at",0.00265014862500035,2.31508945569421,0.427319676358284,0.669911953684236,0.806363209556515,-7.10809342912635
"203868_s_at",-0.153802235759613,8.50653623381818,-0.427299291670384,0.669926758063722,0.806363277059132,-7.10810215089278
"224200_s_at",0.0526616999179885,3.35857026545455,0.427115266010912,0.670060412573828,0.806506396422104,-7.10818086910053
"236003_x_at",0.00940697301753435,2.33005715976859,0.426951937049804,0.67017904430579,0.806615724455852,-7.10825070584062
"237724_at",-0.0114904752358584,2.33631841181818,-0.426949588563064,0.670180750157403,0.806615724455852,-7.10825170982019
"1567284_at",0.00705472574038524,2.31887520792562,0.426873396031609,0.670236094453925,0.806652706695369,-7.10828427918867
"240825_at",0.0400916679813341,2.6445988227686,0.426866664401291,0.670240984224306,0.806652706695369,-7.10828715642238
"206221_at",0.00299544589592804,2.31569554653719,0.426812008090682,0.670280686394731,0.806665051134695,-7.10831051595026
"207150_at",0.0126415028421953,2.32954185563636,0.426811922244925,0.67028074875355,0.806665051134695,-7.10831055263748
"1553727_at",0.0040439355294124,2.32129662176859,0.426749306972252,0.670326233436458,0.806702034097956,-7.108337310071
"215814_at",-0.0181978008212669,2.34392958470248,-0.426708721643422,0.670355715887964,0.80671975802114,-7.10835465134083
"220812_s_at",-0.0367616363891394,2.38163776685124,-0.426553246979299,0.670468662300127,0.80680829477984,-7.10842106722805
